Id,Result
O_644_840,-1
O_644_843,-1
O_644_848,-1
O_644_849,-1
O_644_850,-1
O_644_853,-1
O_651_660,-1
O_651_662,-1
O_651_671,-1
O_651_673,-1
O_651_676,-1
O_651_680,-1
O_651_683,-1
O_651_687,-1
O_651_701,-1
O_651_702,-1
O_651_711,-1
O_651_714,-1
O_651_717,-1
O_651_718,-1
O_651_719,-1
O_651_720,-1
O_651_722,-1
O_651_723,-1
O_651_731,-1
O_651_738,-1
O_651_743,-1
O_651_745,-1
O_651_751,-1
O_651_754,-1
O_651_757,-1
O_651_766,-1
O_651_781,-1
O_651_786,-1
O_651_789,-1
O_651_790,-1
O_651_793,-1
O_651_794,-1
O_651_817,-1
O_651_822,-1
O_651_824,-1
O_651_827,-1
O_651_828,-1
O_651_829,-1
O_651_839,-1
O_651_840,-1
O_651_843,-1
O_651_848,-1
O_651_849,-1
O_651_850,-1
O_651_853,-1
O_660_662,-1
O_660_671,-1
O_660_673,-1
O_660_676,-1
O_660_680,-1
O_660_683,-1
O_660_687,-1
O_660_701,-1
O_660_702,-1
O_660_711,-1
O_660_714,-1
O_660_717,-1
O_660_718,-1
O_660_719,-1
O_660_720,-1
O_660_722,-1
O_660_723,-1
O_660_731,-1
O_660_738,-1
O_660_743,-1
O_660_745,-1
O_660_751,-1
O_660_754,-1
O_660_757,-1
O_660_766,-1
O_660_781,-1
O_660_786,-1
O_660_789,-1
O_660_790,-1
O_660_793,-1
O_660_794,-1
O_660_817,-1
O_660_822,-1
O_660_824,-1
O_660_827,-1
O_660_828,-1
O_660_829,-1
O_660_839,-1
O_660_840,0
O_660_843,-1
O_660_848,-1
O_660_849,-1
O_660_850,-1
O_660_853,-1
O_662_671,0
O_662_673,-1
O_662_676,-1
O_662_680,-1
O_662_683,-1
O_662_687,-1
O_662_701,-1
O_662_702,-1
O_662_711,-1
O_662_714,-1
O_662_717,-1
O_662_718,-1
O_662_719,-1
O_662_720,-1
O_662_722,-1
O_662_723,-1
O_662_731,-1
O_662_738,-1
O_662_743,-1
O_662_745,-1
O_662_751,-1
O_662_754,-1
O_662_757,-1
O_662_766,-1
O_662_781,-1
O_662_786,-1
O_662_789,-1
O_662_790,-1
O_662_793,-1
O_662_794,-1
O_662_817,-1
O_662_822,-1
O_662_824,-1
O_662_827,-1
O_662_828,-1
O_662_829,-1
O_662_839,-1
O_662_840,-1
O_662_843,-1
O_662_848,-1
O_662_849,-1
O_662_850,-1
O_662_853,-1
O_671_673,-1
O_671_676,-1
O_671_680,-1
O_671_683,-1
O_671_687,-1
O_671_701,-1
O_671_702,1
O_671_711,-1
O_671_714,1
O_671_717,-1
O_671_718,-1
O_671_719,-1
O_671_720,-1
O_671_722,-1
O_671_723,-1
O_671_731,-1
O_671_738,-1
O_671_743,-1
O_671_745,-1
O_671_751,-1
O_671_754,-1
O_671_757,-1
O_671_766,-1
O_671_781,-1
O_671_786,-1
O_671_789,-1
O_671_790,1
O_671_793,-1
O_671_794,-1
O_671_817,-1
O_671_822,-1
O_671_824,-1
O_671_827,-1
O_671_828,-1
O_671_829,-1
O_671_839,-1
O_671_840,-1
O_671_843,-1
O_671_848,-1
O_671_849,-1
O_671_850,-1
O_671_853,-1
O_673_676,-1
O_673_680,-1
O_673_683,-1
O_673_687,-1
O_673_701,-1
O_673_702,-1
O_673_711,-1
O_673_714,-1
O_673_717,-1
O_673_718,-1
O_673_719,-1
O_673_720,-1
O_673_722,-1
O_673_723,-1
O_673_731,-1
O_673_738,-1
O_673_743,-1
O_673_745,-1
O_673_751,-1
O_673_754,-1
O_673_757,-1
O_673_766,-1
O_673_781,-1
O_673_786,-1
O_673_789,-1
O_673_790,-1
O_673_793,-1
O_673_794,-1
O_673_817,-1
O_673_822,-1
O_673_824,-1
O_673_827,-1
O_673_828,-1
O_673_829,-1
O_673_839,-1
O_673_840,-1
O_673_843,-1
O_673_848,-1
O_673_849,-1
O_673_850,-1
O_673_853,0
O_676_680,-1
O_676_683,-1
O_676_687,-1
O_676_701,-1
O_676_702,-1
O_676_711,-1
O_676_714,-1
O_676_717,-1
O_676_718,-1
O_676_719,-1
O_676_720,-1
O_676_722,-1
O_676_723,-1
O_676_731,-1
O_676_738,-1
O_676_743,-1
O_676_745,-1
O_676_751,-1
O_676_754,-1
O_676_757,-1
O_676_766,-1
O_676_781,-1
O_676_786,-1
O_676_789,-1
O_676_790,-1
O_676_793,-1
O_676_794,-1
O_676_817,-1
O_676_822,-1
O_676_824,-1
O_676_827,-1
O_676_828,-1
O_676_829,-1
O_676_839,-1
O_676_840,-1
O_676_843,0
O_676_848,-1
O_676_849,-1
O_676_850,-1
O_676_853,-1
O_680_683,-1
O_680_687,-1
O_680_701,0
O_680_702,-1
O_680_711,-1
O_680_714,-1
O_680_717,-1
O_680_718,-1
O_680_719,-1
O_680_720,-1
O_680_722,-1
O_680_723,-1
O_680_731,-1
O_680_738,-1
O_680_743,-1
O_680_745,-1
O_680_751,-1
O_680_754,-1
O_680_757,-1
O_680_766,-1
O_680_781,-1
O_680_786,-1
O_680_789,-1
O_680_790,-1
O_680_793,-1
O_680_794,-1
O_680_817,-1
O_680_822,-1
O_680_824,-1
O_680_827,-1
O_680_828,-1
O_680_829,-1
O_680_839,-1
O_680_840,-1
O_680_843,-1
O_680_848,-1
O_680_849,-1
O_680_850,-1
O_680_853,-1
O_683_687,-1
O_683_701,-1
O_683_702,-1
O_683_711,-1
O_683_714,-1
O_683_717,-1
O_683_718,-1
O_683_719,-1
O_683_720,-1
O_683_722,-1
O_683_723,-1
O_683_731,-1
O_683_738,-1
O_683_743,-1
O_683_745,-1
O_683_751,-1
O_683_754,-1
O_683_757,-1
O_683_766,-1
O_683_781,-1
O_683_786,-1
O_683_789,-1
O_683_790,-1
O_683_793,-1
O_683_794,-1
O_683_817,-1
O_683_822,-1
O_683_824,-1
O_683_827,-1
O_683_828,-1
O_683_829,-1
O_683_839,-1
O_683_840,-1
O_683_843,0
O_683_848,-1
O_683_849,-1
O_683_850,-1
O_683_853,-1
O_687_701,-1
O_687_702,-1
O_687_711,-1
O_687_714,-1
O_687_717,-1
O_687_718,-1
O_687_719,-1
O_687_720,-1
O_687_722,-1
O_687_723,-1
O_687_731,-1
O_687_738,-1
O_687_743,-1
O_687_745,-1
O_687_751,-1
O_687_754,-1
O_687_757,-1
O_687_766,-1
O_687_781,-1
O_687_786,-1
O_687_789,-1
O_687_790,-1
O_687_793,-1
O_687_794,-1
O_687_817,-1
O_687_822,-1
O_687_824,-1
O_687_827,1
O_687_828,-1
O_687_829,-1
O_687_839,-1
O_687_840,-1
O_687_843,-1
O_687_848,-1
O_687_849,-1
O_687_850,-1
O_687_853,-1
O_701_702,-1
O_701_711,-1
O_701_714,-1
O_701_717,-1
O_701_718,-1
O_701_719,-1
O_701_720,-1
O_701_722,-1
O_701_723,-1
O_701_731,-1
O_701_738,-1
O_701_743,-1
O_701_745,-1
O_701_751,-1
O_701_754,-1
O_701_757,-1
O_701_766,-1
O_701_781,-1
O_701_786,-1
O_701_789,-1
O_701_790,-1
O_701_793,-1
O_701_794,-1
O_701_817,-1
O_701_822,-1
O_701_824,-1
O_701_827,-1
O_701_828,-1
O_701_829,-1
O_701_839,-1
O_701_840,0
O_701_843,-1
O_701_848,-1
O_701_849,-1
O_701_850,-1
O_701_853,-1
O_702_711,-1
O_702_714,-1
O_702_717,-1
O_702_718,-1
O_702_719,-1
O_702_720,-1
O_702_722,-1
O_702_723,-1
O_702_731,-1
O_702_738,-1
O_702_743,-1
O_702_745,-1
O_702_751,-1
O_702_754,-1
O_702_757,-1
O_702_766,-1
O_702_781,-1
O_702_786,-1
O_702_789,-1
O_702_790,-1
O_702_793,-1
O_702_794,-1
O_702_817,-1
O_702_822,-1
O_702_824,-1
O_702_827,-1
O_702_828,-1
O_702_829,-1
O_702_839,-1
O_702_840,-1
O_702_843,-1
O_702_848,-1
O_702_849,-1
O_702_850,-1
O_702_853,-1
O_711_714,-1
O_711_717,-1
O_711_718,-1
O_711_719,-1
O_711_720,-1
O_711_722,-1
O_711_723,-1
O_711_731,-1
O_711_738,-1
O_711_743,-1
O_711_745,-1
O_711_751,-1
O_711_754,-1
O_711_757,-1
O_711_766,-1
O_711_781,-1
O_711_786,-1
O_711_789,-1
O_711_790,-1
O_711_793,-1
O_711_794,-1
O_711_817,-1
O_711_822,-1
O_711_824,-1
O_711_827,-1
O_711_828,-1
O_711_829,-1
O_711_839,-1
O_711_840,-1
O_711_843,-1
O_711_848,-1
O_711_849,-1
O_711_850,-1
O_711_853,-1
O_714_717,-1
O_714_718,-1
O_714_719,-1
O_714_720,-1
O_714_722,-1
O_714_723,-1
O_714_731,-1
O_714_738,-1
O_714_743,-1
O_714_745,-1
O_714_751,-1
O_714_754,-1
O_714_757,-1
O_714_766,-1
O_714_781,-1
O_714_786,-1
O_714_789,-1
O_714_790,-1
O_714_793,-1
O_714_794,-1
O_714_817,1
O_714_822,-1
O_714_824,-1
O_714_827,-1
O_714_828,-1
O_714_829,-1
O_714_839,-1
O_714_840,-1
O_714_843,-1
O_714_848,-1
O_714_849,-1
O_714_850,-1
O_714_853,-1
O_717_718,-1
O_717_719,-1
O_717_720,-1
O_717_722,-1
O_717_723,0
O_717_731,-1
O_717_738,-1
O_717_743,-1
O_717_745,-1
O_717_751,-1
O_717_754,-1
O_717_757,-1
O_717_766,-1
O_717_781,-1
O_717_786,-1
O_717_789,-1
O_717_790,-1
O_717_793,-1
O_717_794,-1
O_717_817,-1
O_717_822,-1
O_717_824,-1
O_717_827,-1
O_717_828,-1
O_717_829,-1
O_717_839,-1
O_717_840,-1
O_717_843,-1
O_717_848,-1
O_717_849,-1
O_717_850,-1
O_717_853,-1
O_718_719,-1
O_718_720,-1
O_718_722,-1
O_718_723,-1
O_718_731,0
O_718_738,-1
O_718_743,-1
O_718_745,-1
O_718_751,-1
O_718_754,-1
O_718_757,-1
O_718_766,-1
O_718_781,-1
O_718_786,-1
O_718_789,-1
O_718_790,-1
O_718_793,-1
O_718_794,-1
O_718_817,-1
O_718_822,-1
O_718_824,-1
O_718_827,-1
O_718_828,-1
O_718_829,-1
O_718_839,-1
O_718_840,-1
O_718_843,-1
O_718_848,-1
O_718_849,-1
O_718_850,-1
O_718_853,-1
O_719_720,-1
O_719_722,-1
O_719_723,-1
O_719_731,-1
O_719_738,-1
O_719_743,-1
O_719_745,-1
O_719_751,-1
O_719_754,-1
O_719_757,-1
O_719_766,-1
O_719_781,-1
O_719_786,-1
O_719_789,-1
O_719_790,0
O_719_793,-1
O_719_794,-1
O_719_817,-1
O_719_822,-1
O_719_824,-1
O_719_827,-1
O_719_828,-1
O_719_829,-1
O_719_839,-1
O_719_840,-1
O_719_843,-1
O_719_848,-1
O_719_849,-1
O_719_850,-1
O_719_853,-1
O_720_722,-1
O_720_723,-1
O_720_731,-1
O_720_738,-1
O_720_743,-1
O_720_745,-1
O_720_751,-1
O_720_754,-1
O_720_757,1
O_720_766,-1
O_720_781,-1
O_720_786,-1
O_720_789,-1
O_720_790,0
O_720_793,-1
O_720_794,-1
O_720_817,-1
O_720_822,-1
O_720_824,-1
O_720_827,-1
O_720_828,-1
O_720_829,-1
O_720_839,-1
O_720_840,-1
O_720_843,-1
O_720_848,-1
O_720_849,-1
O_720_850,-1
O_720_853,-1
O_722_723,-1
O_722_731,-1
O_722_738,-1
O_722_743,-1
O_722_745,-1
O_722_751,-1
O_722_754,-1
O_722_757,-1
O_722_766,-1
O_722_781,-1
O_722_786,-1
O_722_789,-1
O_722_790,-1
O_722_793,-1
O_722_794,-1
O_722_817,-1
O_722_822,-1
O_722_824,-1
O_722_827,-1
O_722_828,-1
O_722_829,-1
O_722_839,-1
O_722_840,-1
O_722_843,-1
O_722_848,-1
O_722_849,-1
O_722_850,-1
O_722_853,-1
O_723_731,-1
O_723_738,-1
O_723_743,-1
O_723_745,-1
O_723_751,-1
O_723_754,-1
O_723_757,-1
O_723_766,-1
O_723_781,-1
O_723_786,-1
O_723_789,-1
O_723_790,-1
O_723_793,-1
O_723_794,-1
O_723_817,-1
O_723_822,-1
O_723_824,-1
O_723_827,-1
O_723_828,-1
O_723_829,-1
O_723_839,-1
O_723_840,-1
O_723_843,-1
O_723_848,-1
O_723_849,-1
O_723_850,-1
O_723_853,-1
O_731_738,-1
O_731_743,-1
O_731_745,-1
O_731_751,-1
O_731_754,-1
O_731_757,-1
O_731_766,-1
O_731_781,-1
O_731_786,-1
O_731_789,-1
O_731_790,-1
O_731_793,-1
O_731_794,-1
O_731_817,-1
O_731_822,-1
O_731_824,-1
O_731_827,-1
O_731_828,-1
O_731_829,-1
O_731_839,-1
O_731_840,-1
O_731_843,-1
O_731_848,-1
O_731_849,-1
O_731_850,-1
O_731_853,0
O_738_743,-1
O_738_745,-1
O_738_751,-1
O_738_754,-1
O_738_757,-1
O_738_766,1
O_738_781,-1
O_738_786,-1
O_738_789,-1
O_738_790,-1
O_738_793,-1
O_738_794,1
O_738_817,-1
O_738_822,-1
O_738_824,-1
O_738_827,-1
O_738_828,-1
O_738_829,-1
O_738_839,-1
O_738_840,-1
O_738_843,-1
O_738_848,-1
O_738_849,-1
O_738_850,-1
O_738_853,-1
O_743_745,-1
O_743_751,-1
O_743_754,-1
O_743_757,-1
O_743_766,-1
O_743_781,0
O_743_786,-1
O_743_789,-1
O_743_790,-1
O_743_793,-1
O_743_794,-1
O_743_817,-1
O_743_822,-1
O_743_824,-1
O_743_827,-1
O_743_828,-1
O_743_829,-1
O_743_839,-1
O_743_840,-1
O_743_843,-1
O_743_848,-1
O_743_849,-1
O_743_850,-1
O_743_853,-1
O_745_751,-1
O_745_754,-1
O_745_757,-1
O_745_766,-1
O_745_781,-1
O_745_786,-1
O_745_789,-1
O_745_790,-1
O_745_793,-1
O_745_794,-1
O_745_817,-1
O_745_822,-1
O_745_824,-1
O_745_827,-1
O_745_828,-1
O_745_829,0
O_745_839,-1
O_745_840,-1
O_745_843,-1
O_745_848,-1
O_745_849,-1
O_745_850,-1
O_745_853,-1
O_751_754,-1
O_751_757,-1
O_751_766,-1
O_751_781,-1
O_751_786,-1
O_751_789,-1
O_751_790,-1
O_751_793,-1
O_751_794,-1
O_751_817,-1
O_751_822,-1
O_751_824,-1
O_751_827,-1
O_751_828,-1
O_751_829,-1
O_751_839,-1
O_751_840,-1
O_751_843,-1
O_751_848,-1
O_751_849,-1
O_751_850,-1
O_751_853,-1
O_754_757,-1
O_754_766,-1
O_754_781,-1
O_754_786,-1
O_754_789,-1
O_754_790,0
O_754_793,-1
O_754_794,-1
O_754_817,-1
O_754_822,-1
O_754_824,-1
O_754_827,-1
O_754_828,-1
O_754_829,-1
O_754_839,-1
O_754_840,-1
O_754_843,-1
O_754_848,-1
O_754_849,-1
O_754_850,-1
O_754_853,-1
O_757_766,-1
O_757_781,-1
O_757_786,-1
O_757_789,-1
O_757_790,-1
O_757_793,-1
O_757_794,-1
O_757_817,-1
O_757_822,-1
O_757_824,-1
O_757_827,-1
O_757_828,-1
O_757_829,-1
O_757_839,-1
O_757_840,-1
O_757_843,-1
O_757_848,-1
O_757_849,-1
O_757_850,-1
O_757_853,-1
O_766_781,-1
O_766_786,-1
O_766_789,-1
O_766_790,-1
O_766_793,-1
O_766_794,-1
O_766_817,-1
O_766_822,-1
O_766_824,-1
O_766_827,-1
O_766_828,-1
O_766_829,-1
O_766_839,-1
O_766_840,-1
O_766_843,-1
O_766_848,-1
O_766_849,-1
O_766_850,-1
O_766_853,-1
O_781_786,-1
O_781_789,-1
O_781_790,-1
O_781_793,-1
O_781_794,-1
O_781_817,-1
O_781_822,-1
O_781_824,-1
O_781_827,-1
O_781_828,-1
O_781_829,1
O_781_839,-1
O_781_840,-1
O_781_843,-1
O_781_848,-1
O_781_849,-1
O_781_850,-1
O_781_853,-1
O_786_789,-1
O_786_790,-1
O_786_793,-1
O_786_794,-1
O_786_817,-1
O_786_822,-1
O_786_824,-1
O_786_827,-1
O_786_828,1
O_786_829,-1
O_786_839,-1
O_786_840,-1
O_786_843,-1
O_786_848,-1
O_786_849,-1
O_786_850,-1
O_786_853,-1
O_789_790,-1
O_789_793,-1
O_789_794,-1
O_789_817,-1
O_789_822,-1
O_789_824,-1
O_789_827,-1
O_789_828,-1
O_789_829,-1
O_789_839,-1
O_789_840,-1
O_789_843,-1
O_789_848,-1
O_789_849,-1
O_789_850,-1
O_789_853,-1
O_790_793,-1
O_790_794,-1
O_790_817,-1
O_790_822,-1
O_790_824,-1
O_790_827,-1
O_790_828,-1
O_790_829,-1
O_790_839,-1
O_790_840,-1
O_790_843,-1
O_790_848,-1
O_790_849,-1
O_790_850,-1
O_790_853,-1
O_793_794,-1
O_793_817,-1
O_793_822,-1
O_793_824,-1
O_793_827,-1
O_793_828,-1
O_793_829,-1
O_793_839,0
O_793_840,-1
O_793_843,-1
O_793_848,-1
O_793_849,-1
O_793_850,-1
O_793_853,-1
O_794_817,-1
O_794_822,1
O_794_824,-1
O_794_827,-1
O_794_828,-1
O_794_829,-1
O_794_839,-1
O_794_840,-1
O_794_843,-1
O_794_848,-1
O_794_849,-1
O_794_850,-1
O_794_853,-1
O_817_822,-1
O_817_824,-1
O_817_827,-1
O_817_828,-1
O_817_829,-1
O_817_839,-1
O_817_840,-1
O_817_843,-1
O_817_848,-1
O_817_849,-1
O_817_850,-1
O_817_853,-1
O_822_824,-1
O_822_827,-1
O_822_828,-1
O_822_829,-1
O_822_839,-1
O_822_840,-1
O_822_843,-1
O_822_848,-1
O_822_849,-1
O_822_850,-1
O_822_853,-1
O_824_827,-1
O_824_828,-1
O_824_829,-1
O_824_839,-1
O_824_840,-1
O_824_843,-1
O_824_848,-1
O_824_849,-1
O_824_850,-1
O_824_853,-1
O_827_828,-1
O_827_829,-1
O_827_839,-1
O_827_840,-1
O_827_843,-1
O_827_848,-1
O_827_849,-1
O_827_850,-1
O_827_853,-1
O_828_829,-1
O_828_839,-1
O_828_840,-1
O_828_843,-1
O_828_848,-1
O_828_849,-1
O_828_850,-1
O_828_853,-1
O_829_839,-1
O_829_840,-1
O_829_843,-1
O_829_848,-1
O_829_849,-1
O_829_850,-1
O_829_853,-1
O_839_840,-1
O_839_843,-1
O_839_848,-1
O_839_849,-1
O_839_850,-1
O_839_853,-1
O_840_843,0
O_840_848,-1
O_840_849,-1
O_840_850,-1
O_840_853,-1
O_843_848,-1
O_843_849,-1
O_843_850,-1
O_843_853,-1
O_848_849,-1
O_848_850,-1
O_848_853,-1
O_849_850,1
O_849_853,-1
O_850_853,-1
P_503_506,-1
P_503_511,-1
P_503_513,-1
P_503_522,-1
P_503_528,-1
P_503_533,-1
P_503_535,-1
P_503_536,-1
P_503_549,-1
P_503_551,-1
P_503_559,-1
P_503_577,-1
P_503_592,-1
P_503_595,-1
P_503_602,-1
P_503_603,-1
P_503_604,-1
P_503_607,-1
P_503_610,-1
P_503_623,-1
P_503_626,-1
P_503_636,-1
P_503_637,-1
P_503_640,-1
P_503_648,-1
P_503_651,-1
P_503_660,-1
P_503_666,-1
P_503_670,-1
P_503_671,-1
P_503_676,-1
P_503_682,-1
P_503_688,-1
P_503_708,-1
P_503_717,0
P_503_718,-1
P_503_720,-1
P_503_723,-1
P_503_729,-1
P_503_731,-1
P_503_736,-1
P_503_738,-1
P_503_743,-1
P_503_754,-1
P_503_757,-1
P_503_778,-1
P_503_782,-1
P_503_786,-1
P_503_789,-1
P_503_790,-1
P_503_793,-1
P_503_794,-1
P_503_805,-1
P_503_810,-1
P_503_814,-1
P_503_817,-1
P_503_818,-1
P_503_820,-1
P_503_822,-1
P_503_825,-1
P_503_827,-1
P_503_829,-1
P_503_840,-1
P_503_843,-1
P_503_849,-1
P_503_850,-1
P_503_853,-1
P_506_511,-1
P_506_513,-1
P_506_522,-1
P_506_528,-1
P_506_533,-1
P_506_535,-1
P_506_536,-1
P_506_549,-1
P_506_551,-1
P_506_559,-1
P_506_577,-1
P_506_592,-1
P_506_595,-1
P_506_602,-1
P_506_603,-1
P_506_604,-1
P_506_607,-1
P_506_610,-1
P_506_623,-1
P_506_626,-1
P_506_636,-1
P_506_637,-1
P_506_640,-1
P_506_648,-1
P_506_651,-1
P_506_660,-1
P_506_666,-1
P_506_670,-1
P_506_671,-1
P_506_676,-1
P_506_682,-1
P_506_688,-1
P_506_708,-1
P_506_717,-1
P_506_718,-1
P_506_720,-1
P_506_723,-1
P_506_729,-1
P_506_731,-1
P_506_736,-1
P_506_738,-1
P_506_743,-1
P_506_754,-1
P_506_757,-1
P_506_778,-1
P_506_782,-1
P_506_786,-1
P_506_789,-1
P_506_790,-1
P_506_793,-1
P_506_794,-1
P_506_805,-1
P_506_810,-1
P_506_814,-1
P_506_817,-1
P_506_818,-1
P_506_820,-1
P_506_822,-1
P_506_825,-1
P_506_827,-1
P_506_829,-1
P_506_840,-1
P_506_843,-1
P_506_849,-1
P_506_850,-1
P_506_853,-1
P_511_513,-1
P_511_522,-1
P_511_528,-1
P_511_533,-1
P_511_535,-1
P_511_536,-1
P_511_549,-1
P_511_551,-1
P_511_559,0
P_511_577,1
P_511_592,-1
P_511_595,-1
P_511_602,-1
P_511_603,-1
P_511_604,-1
P_511_607,-1
P_511_610,-1
P_511_623,-1
P_511_626,-1
P_511_636,-1
P_511_637,-1
P_511_640,-1
P_511_648,-1
P_511_651,-1
P_511_660,-1
P_511_666,1
P_511_670,-1
P_511_671,-1
P_511_676,-1
P_511_682,-1
P_511_688,-1
P_511_708,-1
P_511_717,-1
P_511_718,-1
P_511_720,-1
P_511_723,-1
P_511_729,-1
P_511_731,-1
P_511_736,-1
P_511_738,-1
P_511_743,-1
P_511_754,-1
P_511_757,-1
P_511_778,-1
P_511_782,-1
P_511_786,-1
P_511_789,-1
P_511_790,-1
P_511_793,1
P_511_794,-1
P_511_805,-1
P_511_810,-1
P_511_814,-1
P_511_817,-1
P_511_818,-1
P_511_820,-1
P_511_822,-1
P_511_825,-1
P_511_827,-1
P_511_829,-1
P_511_840,-1
P_511_843,-1
P_511_849,-1
P_511_850,-1
P_511_853,-1
P_513_522,-1
P_513_528,-1
P_513_533,-1
P_513_535,-1
P_513_536,-1
P_513_549,-1
P_513_551,-1
P_513_559,-1
P_513_577,-1
P_513_592,-1
P_513_595,-1
P_513_602,-1
P_513_603,-1
P_513_604,-1
P_513_607,-1
P_513_610,-1
P_513_623,-1
P_513_626,-1
P_513_636,-1
P_513_637,-1
P_513_640,-1
P_513_648,-1
P_513_651,-1
P_513_660,-1
P_513_666,-1
P_513_670,-1
P_513_671,-1
P_513_676,-1
P_513_682,-1
P_513_688,-1
P_513_708,-1
P_513_717,-1
P_513_718,-1
P_513_720,-1
P_513_723,-1
P_513_729,-1
P_513_731,-1
P_513_736,-1
P_513_738,-1
P_513_743,-1
P_513_754,-1
P_513_757,-1
P_513_778,-1
P_513_782,-1
P_513_786,-1
P_513_789,-1
P_513_790,-1
P_513_793,-1
P_513_794,-1
P_513_805,-1
P_513_810,-1
P_513_814,-1
P_513_817,-1
P_513_818,-1
P_513_820,-1
P_513_822,-1
P_513_825,-1
P_513_827,-1
P_513_829,-1
P_513_840,-1
P_513_843,-1
P_513_849,-1
P_513_850,-1
P_513_853,-1
P_522_528,-1
P_522_533,-1
P_522_535,-1
P_522_536,-1
P_522_549,-1
P_522_551,-1
P_522_559,-1
P_522_577,-1
P_522_592,-1
P_522_595,-1
P_522_602,-1
P_522_603,-1
P_522_604,-1
P_522_607,-1
P_522_610,-1
P_522_623,-1
P_522_626,-1
P_522_636,-1
P_522_637,-1
P_522_640,-1
P_522_648,-1
P_522_651,-1
P_522_660,-1
P_522_666,-1
P_522_670,-1
P_522_671,-1
P_522_676,-1
P_522_682,-1
P_522_688,-1
P_522_708,-1
P_522_717,-1
P_522_718,-1
P_522_720,-1
P_522_723,-1
P_522_729,-1
P_522_731,-1
P_522_736,-1
P_522_738,-1
P_522_743,-1
P_522_754,-1
P_522_757,-1
P_522_778,-1
P_522_782,-1
P_522_786,-1
P_522_789,-1
P_522_790,-1
P_522_793,-1
P_522_794,-1
P_522_805,-1
P_522_810,-1
P_522_814,-1
P_522_817,-1
P_522_818,-1
P_522_820,-1
P_522_822,-1
P_522_825,-1
P_522_827,-1
P_522_829,-1
P_522_840,-1
P_522_843,-1
P_522_849,0
P_522_850,-1
P_522_853,-1
P_528_533,-1
P_528_535,-1
P_528_536,-1
P_528_549,-1
P_528_551,-1
P_528_559,-1
P_528_577,-1
P_528_592,-1
P_528_595,-1
P_528_602,-1
P_528_603,-1
P_528_604,-1
P_528_607,-1
P_528_610,-1
P_528_623,-1
P_528_626,-1
P_528_636,0
P_528_637,-1
P_528_640,-1
P_528_648,-1
P_528_651,-1
P_528_660,-1
P_528_666,-1
P_528_670,-1
P_528_671,-1
P_528_676,-1
P_528_682,-1
P_528_688,-1
P_528_708,-1
P_528_717,-1
P_528_718,-1
P_528_720,-1
P_528_723,-1
P_528_729,-1
P_528_731,-1
P_528_736,-1
P_528_738,-1
P_528_743,-1
P_528_754,-1
P_528_757,-1
P_528_778,-1
P_528_782,-1
P_528_786,-1
P_528_789,-1
P_528_790,-1
P_528_793,-1
P_528_794,-1
P_528_805,-1
P_528_810,-1
P_528_814,-1
P_528_817,-1
P_528_818,-1
P_528_820,-1
P_528_822,-1
P_528_825,-1
P_528_827,-1
P_528_829,-1
P_528_840,-1
P_528_843,-1
P_528_849,-1
P_528_850,-1
P_528_853,-1
P_533_535,-1
P_533_536,-1
P_533_549,-1
P_533_551,-1
P_533_559,0
P_533_577,-1
P_533_592,-1
P_533_595,-1
P_533_602,-1
P_533_603,-1
P_533_604,-1
P_533_607,-1
P_533_610,-1
P_533_623,-1
P_533_626,-1
P_533_636,-1
P_533_637,-1
P_533_640,-1
P_533_648,-1
P_533_651,-1
P_533_660,-1
P_533_666,-1
P_533_670,-1
P_533_671,-1
P_533_676,-1
P_533_682,-1
P_533_688,-1
P_533_708,-1
P_533_717,-1
P_533_718,-1
P_533_720,-1
P_533_723,-1
P_533_729,-1
P_533_731,-1
P_533_736,-1
P_533_738,-1
P_533_743,-1
P_533_754,-1
P_533_757,-1
P_533_778,-1
P_533_782,-1
P_533_786,-1
P_533_789,-1
P_533_790,-1
P_533_793,-1
P_533_794,-1
P_533_805,-1
P_533_810,-1
P_533_814,-1
P_533_817,-1
P_533_818,-1
P_533_820,-1
P_533_822,-1
P_533_825,-1
P_533_827,-1
P_533_829,-1
P_533_840,-1
P_533_843,-1
P_533_849,-1
P_533_850,-1
P_533_853,-1
P_535_536,-1
P_535_549,-1
P_535_551,-1
P_535_559,0
P_535_577,-1
P_535_592,1
P_535_595,-1
P_535_602,-1
P_535_603,-1
P_535_604,-1
P_535_607,-1
P_535_610,-1
P_535_623,-1
P_535_626,-1
P_535_636,-1
P_535_637,-1
P_535_640,-1
P_535_648,-1
P_535_651,-1
P_535_660,-1
P_535_666,-1
P_535_670,-1
P_535_671,-1
P_535_676,-1
P_535_682,-1
P_535_688,-1
P_535_708,-1
P_535_717,-1
P_535_718,-1
P_535_720,-1
P_535_723,1
P_535_729,-1
P_535_731,1
P_535_736,-1
P_535_738,-1
P_535_743,-1
P_535_754,-1
P_535_757,-1
P_535_778,-1
P_535_782,-1
P_535_786,-1
P_535_789,-1
P_535_790,-1
P_535_793,-1
P_535_794,-1
P_535_805,-1
P_535_810,-1
P_535_814,-1
P_535_817,-1
P_535_818,-1
P_535_820,-1
P_535_822,-1
P_535_825,1
P_535_827,-1
P_535_829,-1
P_535_840,-1
P_535_843,-1
P_535_849,1
P_535_850,-1
P_535_853,-1
P_536_549,-1
P_536_551,-1
P_536_559,-1
P_536_577,-1
P_536_592,0
P_536_595,-1
P_536_602,-1
P_536_603,-1
P_536_604,-1
P_536_607,1
